Date,Track,Distance,Split,Sections,Weight,Section 1 Time,Finish Time
09/09/17,Notts,305,,1-1-,,,18.64
01/09/17,Notts,305,,5-6-,25.4,,19.05
25/08/17,Notts,305,,1-1-,,,18.53
19/08/17,Notts,305,,3-3-,,,19.04
07/08/17,Notts,305,,2-2-,,,19.01
29/07/17,Notts,305,,2-2-,,,18.98
18/07/17,Notts,255,,,,,15.67
13/05/17,Notts,305,,5-5-,25.1,,19.2
06/05/17,Notts,305,,6-6-,24.9,,18.71
25/04/17,Notts,305,,3-1-,25.4,,18.45
15/04/17,Notts,305,,4-4-,25.3,,19.07
04/04/17,Notts,305,,1-1-,,,18.48
28/03/17,Notts,305,,,,,18.64
18/03/17,Notts,305,,2-1-,,,18.7
10/03/17,Notts,255,,2-2-,,,15.79
11/02/17,Notts,255,,1-1-,,,15.79
25/11/16,Notts,305,,6-6-,26.9,,19.28
08/11/16,Notts,305,,3-6-,26.0,,18.92
29/10/16,Notts,305,,4-5-,25.5,,18.84
15/10/16,Notts,305,,2-1-,25.4,,18.28
08/10/16,Notts,305,,4-4-,25.6,,19.04
30/09/16,Notts,305,,1-1-,,,18.44
24/09/16,Towc,260,,1-1-,25.8,,15.71
19/09/16,Notts,305,,1-2-,,,18.51
13/09/16,Towc,260,,1-1-,26.4,,15.8
03/09/16,Towc,260,,2-2-,26.0,,15.75
26/08/16,Towc,260,,2-2-,26.1,,15.99
16/08/16,Towc,260,,3-1-,26.5,,15.88
05/08/16,Towc,260,,5-5-,26.6,,16.05
26/07/16,Towc,260,,4-3-,26.1,,16.17
19/07/16,Towc,260,,3-1-,26.1,,15.7
12/07/16,Towc,260,,5-2-,26.2,,15.77
02/07/16,Towc,260,,1-1-,26.0,,15.64
25/06/16,Towc,260,,2-1-,25.2,,15.61
14/06/16,Towc,260,,4-4-,25.2,,15.76
03/06/16,Towc,260,,2-1-,24.6,,15.99
20/05/16,Towc,260,,5-5-,25.1,,16.04
10/05/16,Towc,260,,1-1-,25.6,,15.58
29/04/16,Towc,260,,4-2-,25.5,,15.95
19/04/16,Towc,260,,1-1-,25.6,,15.86
12/04/16,Towc,260,,3-5-,25.3,,16.12
05/04/16,Towc,260,,1-1-,25.4,,15.67
27/03/16,Towc,260,,2-2-,25.8,,15.93
19/03/16,Towc,260,,3-3-,25.6,,16.26
11/03/16,Towc,260,,3-3-,26.0,,16.48
04/03/16,Towc,260,,2-1-,25.8,,15.85
26/02/16,Towc,260,,1-1-,25.7,,15.82
19/02/16,Towc,260,,3-4-,25.7,,16.18
12/02/16,Towc,260,,3-3-,25.4,,16.05
29/01/16,Towc,260,,2-1-,25.0,,15.95
22/01/16,Towc,260,,4-3-,25.1,,16.05
16/01/16,Towc,260,,4-6-,24.9,,16.57
27/12/15,Towc,260,,1-1-,24.9,,16.05
19/12/15,Towc,260,,1-1-,,,15.98
06/12/15,Towc,260,,2-1-,,,15.85
18/11/15,Towc,260,,,,,16.21
14/12/17,Sheff,280,,6-6-,38.2,,17.17
09/12/17,Sheff,280,,,,,16.8
12/10/17,Sheff,280,,3-3-,,,17.48
24/07/17,Sheff,500,4.48,2444,,4.48,-4.48
20/07/17,Sheff,280,,,,,17.02
22/06/17,Sheff,500,4.44,1111,,4.44,26.83
15/06/17,Sheff,500,4.54,5556,38.9,4.54,26.86
08/06/17,Sheff,500,4.59,3665,38.6,4.59,26.26
01/06/17,Sheff,500,4.51,1111,38.8,4.51,25.71
25/05/17,Sheff,500,,2222,38.6,,30.78
09/05/17,Sheff,500,4.57,3655,38.4,4.57,27.2
22/04/17,Sheff,500,4.51,2444,38.5,4.51,26.75
15/04/17,Sheff,500,4.48,3466,38.4,4.48,26.5
03/04/17,Sheff,500,4.65,5433,38.7,4.65,26.15
30/03/17,Sheff,500,4.54,2355,39.1,4.54,26.72
17/03/17,Sheff,500,4.59,4666,38.3,4.59,26.67
04/03/17,Sheff,500,4.56,5666,38.4,4.56,26.25
27/02/17,Sheff,500,4.56,5431,38.2,4.56,25.85
18/02/17,Sheff,500,4.56,6666,38.1,4.56,26.37
03/02/17,Sheff,500,4.60,6665,37.9,4.60,27.16
26/01/17,Sheff,500,4.65,,,4.65,26.1
19/01/17,Sheff,500,4.49,1222,,4.49,26.83
05/01/17,Sheff,500,4.46,,,4.46,26.6
19/12/16,Sheff,280,,2-3-,,,18.32
28/11/16,Sheff,280,,2-3-,,,17.55
15/10/16,Sheff,500,4.46,4556,37.9,4.46,26.54
10/10/16,Sheff,500,4.46,5666,37.8,4.46,26.82
29/09/16,Sheff,500,4.49,2666,38.6,4.49,26.99
23/09/16,Sheff,500,4.44,1111,38.4,4.44,25.79
19/09/16,Sheff,500,,4556,38.9,,31.75
10/09/16,Sheff,500,,3656,38.7,,31.7
03/09/16,Sheff,500,4.53,6555,38.4,4.53,26.38
27/08/16,Sheff,500,4.49,3441,38.0,4.49,26.08
20/08/16,Sheff,500,4.56,4556,37.5,4.56,26.39
11/08/16,Sheff,500,4.42,,,4.42,26.38
06/08/16,Sheff,500,4.46,3333,,4.46,26.6
30/07/16,Sheff,500,4.43,2333,,4.43,27.2
28/07/16,Sheff,500,4.39,3333,,4.39,26.38
21/07/16,Sheff,500,4.41,1111,,4.41,26.28
02/06/16,Derry,457,,,,,29.3
05/05/16,Dndlk,366,7.38,,,7.38,15.12
18/04/16,DrumPk,306,,,,,18.78
22/02/16,DrumPk,306,,,,,19.04
14/12/17,Sheff,500,4.33,1111,25.8,4.33,25.22
07/12/17,Sheff,500,4.34,1112,25.6,4.34,25.39
30/11/17,Sheff,500,4.41,2444,25.8,4.41,25.73
23/11/17,Sheff,500,4.44,2111,26.0,4.44,25.38
18/11/17,Sheff,500,4.35,2223,25.9,4.35,25.56
09/11/17,Sheff,500,4.46,1445,25.9,4.46,25.77
06/11/17,Sheff,500,4.35,1111,26.3,4.35,25.24
02/11/17,Sheff,500,,4111,26.3,,30.42
27/10/17,Sheff,500,4.37,1112,26.7,4.37,25.48
21/10/17,Sheff,500,4.45,3556,26.0,4.45,26.01
14/10/17,Sheff,500,,5333,26.2,,30.14
09/10/17,Sheff,500,4.29,1111,25.9,4.29,25.35
02/10/17,Sheff,500,4.26,1111,25.5,4.26,25.42
28/09/17,Sheff,500,,2224,25.5,,30.1
22/09/17,Sheff,500,4.35,1111,25.3,4.35,25.24
15/09/17,Sheff,500,4.39,1134,25.2,4.39,25.71
09/09/17,Sheff,500,4.51,4336,25.1,4.51,26.41
31/08/17,Sheff,500,4.38,1111,,4.38,25.22
26/08/17,Sheff,500,4.46,1222,,4.46,26.2
15/07/17,Lffrd,480,,,26.4,,0
16/06/17,Galway,480,3.25,3233,,3.25,26.16
10/06/17,Galway,480,3.26,2222,,3.26,26.42
26/05/17,Galway,480,3.40,3333,,3.40,26.33
28/04/17,Galway,480,3.28,2224,,3.28,26.79
10/03/17,Galway,480,3.31,1111,,3.31,26.28
14/12/17,Sheff,500,4.52,5443,32.8,4.52,25.06
09/12/17,Sheff,500,4.55,4544,32.8,4.55,25.16
30/11/17,Sheff,500,4.59,4443,33.3,4.59,25.32
24/11/17,Sheff,500,4.54,1111,33.1,4.54,25.12
17/11/17,Sheff,500,4.52,3334,33.1,4.52,25.44
09/11/17,Sheff,500,4.52,1222,33.3,4.52,25.03
03/11/17,Sheff,500,4.51,2434,33.2,4.51,25.82
27/10/17,Sheff,500,4.54,6445,32.7,4.54,25.8
21/10/17,Sheff,500,4.48,4332,33.0,4.48,25.36
13/10/17,Sheff,500,4.59,6555,32.3,4.59,25.39
06/10/17,Sheff,500,,4566,32.3,,30.21
02/10/17,Sheff,500,4.46,1224,32.3,4.46,25.8
28/09/17,Sheff,500,4.50,1223,32.9,4.50,25.43
21/09/17,Sheff,500,,3556,32.8,,30.18
14/09/17,Sheff,500,4.47,2235,33.0,4.47,25.57
09/09/17,Sheff,500,4.49,4444,32.7,4.49,25.4
01/09/17,Sheff,500,4.41,1112,32.8,4.41,25.31
12/08/17,Sheff,500,4.44,3322,32.1,4.44,25.31
07/08/17,Sheff,500,4.50,3222,32.4,4.50,25.12
01/08/17,Sheff,500,4.43,4233,32.6,4.43,25.26
28/07/17,Sheff,500,4.46,4444,32.9,4.46,25.36
22/07/17,Sheff,500,,2221,32.6,,30.15
17/07/17,Sheff,500,,3111,32.6,,29.86
10/07/17,Sheff,500,4.49,4223,32.5,4.49,25.21
06/07/17,Sheff,500,,5533,32.3,,30.21
30/06/17,Sheff,500,4.48,4555,32.0,4.48,25.15
26/06/17,Sheff,500,4.46,3332,32.0,4.46,25.24
22/06/17,Sheff,500,4.50,3222,32.3,4.50,25.2
16/06/17,Sheff,500,4.57,6454,32.2,4.57,25.42
09/06/17,Sheff,500,4.45,1111,31.8,4.45,25.37
03/06/17,Sheff,500,4.48,1222,,4.48,25.96
01/06/17,Sheff,500,,,,,0
23/05/17,Sheff,500,4.50,4333,31.4,4.50,25.35
18/05/17,Sheff,500,4.40,1221,31.3,4.40,25.15
12/05/17,Sheff,500,4.45,3111,30.8,4.45,25.24
02/05/17,Sheff,500,4.43,1111,31.0,4.43,25.39
27/04/17,Sheff,500,4.52,6433,31.6,4.52,25.54
20/04/17,Sheff,500,4.46,5444,31.5,4.46,25.54
14/04/17,Sheff,500,4.45,1566,31.4,4.45,25.91
06/04/17,Sheff,500,,4445,31.6,,30.08
30/03/17,Sheff,500,4.61,6666,32.6,4.61,25.2
25/03/17,Sheff,500,4.40,2333,31.6,4.40,25.29
18/03/17,Sheff,500,4.50,3333,31.7,4.50,25.41
11/03/17,Sheff,500,4.44,4653,31.6,4.44,25.67
03/03/17,Sheff,500,4.43,1111,31.6,4.43,25.39
25/02/17,Sheff,500,4.47,3334,32.1,4.47,25.79
18/02/17,Sheff,500,4.49,3222,32.3,4.49,25.2
10/02/17,Sheff,500,4.50,3444,32.4,4.50,25.7
30/01/17,Sheff,500,4.37,1112,32.4,4.37,25.68
23/01/17,Sheff,500,4.41,3466,32.6,4.41,25.7
16/01/17,Sheff,500,4.46,2111,32.2,4.46,25.29
10/01/17,Sheff,500,4.50,3666,32.1,4.50,25.57
03/01/17,Sheff,500,,2244,32.1,,30.38
29/12/16,Sheff,500,4.53,6566,33.0,4.53,25.79
16/12/16,Sheff,500,4.48,5565,32.2,4.48,25.74
09/12/16,Sheff,500,4.38,4546,32.1,4.38,25.88
01/12/16,Sheff,500,,2444,32.4,,30.22
25/11/16,Sheff,500,4.38,1111,32.0,4.38,25.53
18/11/16,Sheff,500,4.48,3322,31.8,4.48,25.67
11/11/16,Sheff,500,4.41,5655,31.8,4.41,25.58
05/11/16,Sheff,500,4.42,5555,31.8,4.42,25.77
29/10/16,Sheff,500,4.38,2211,31.8,4.38,25.53
22/10/16,Sheff,500,4.39,3111,31.5,4.39,25.59
15/10/16,Sheff,500,4.56,5533,31.5,4.56,25.89
08/10/16,Sheff,500,4.36,5554,32.1,4.36,26.07
01/10/16,Sheff,500,4.41,4666,32.2,4.41,26.05
27/09/16,Sheff,500,4.41,2332,,4.41,25.89
24/09/16,Sheff,500,4.30,3322,,4.30,26.4
20/09/16,Sheff,500,4.40,,,4.40,25.95
21/03/16,Hnlow,460,3.97,2222,,3.97,24.98
14/12/17,Sheff,500,4.38,3322,26.0,4.38,25.3
07/12/17,Sheff,500,4.50,1311,25.8,4.50,25.39
04/12/17,Sheff,500,4.42,3323,25.6,4.42,25.67
27/11/17,Sheff,500,4.40,2455,25.5,4.40,25.63
20/11/17,Sheff,500,4.43,1111,26.1,4.43,25.24
16/11/17,Sheff,500,4.36,2212,26.3,4.36,25.37
10/11/17,Sheff,500,4.40,4545,26.2,4.40,25.52
06/11/17,Sheff,500,4.60,1235,26.3,4.60,25.35
30/10/17,Sheff,500,4.37,1244,26.2,4.37,25.47
23/10/17,Sheff,500,4.36,1333,26.3,4.36,25.19
16/10/17,Sheff,500,4.35,1333,26.3,4.35,25.18
12/10/17,Sheff,500,4.32,1122,26.4,4.32,25.15
06/10/17,Sheff,500,4.39,3324,26.2,4.39,25.15
02/10/17,Sheff,500,4.35,2111,26.6,4.35,25.44
25/09/17,Sheff,500,4.40,2111,26.6,4.40,25.29
21/09/17,Sheff,500,4.43,5223,26.9,4.43,25.15
11/09/17,Sheff,500,4.41,2421,26.9,4.41,25.34
07/09/17,Sheff,500,4.38,1111,26.9,4.38,25.2
01/09/17,Sheff,500,4.41,2223,27.0,4.41,25.51
25/08/17,Sheff,500,4.39,1343,26.9,4.39,25.5
21/08/17,Sheff,280,,5-5-,26.8,,16.67
14/08/17,Sheff,500,4.42,2222,,4.42,25.54
07/08/17,Sheff,280,,5-3-,27.4,,16.66
01/08/17,Sheff,280,,3-2-,27.4,,16.59
27/07/17,Sheff,280,,5-2-,27.8,,16.8
17/07/17,Sheff,280,,5-4-,27.7,,16.67
10/07/17,Sheff,280,,3-4-,27.7,,16.92
04/07/17,Sheff,280,,5-6-,27.7,,16.76
29/06/17,Sheff,280,,4-2-,27.8,,16.57
26/06/17,Sheff,280,,2-2-,27.8,,16.6
20/06/17,Sheff,280,,4-3-,27.8,,16.78
12/06/17,Sheff,280,,3-2-,27.6,,16.76
05/06/17,Sheff,280,,3-2-,27.5,,16.68
30/05/17,Sheff,280,,4-2-,27.3,,16.62
26/05/17,Sheff,280,,,,,16.82
21/04/17,Sheff,500,,,,,0
14/04/17,Sheff,280,,4-4-,27.9,,16.79
10/04/17,Sheff,280,,3-1-,28.1,,16.92
06/04/17,Sheff,280,,4-2-,28.5,,16.89
23/03/17,Sheff,500,4.54,,,4.54,26.41
16/03/17,Sheff,280,,6-6-,28.5,,17.14
10/03/17,Sheff,280,,5-5-,28.3,,17.04
03/03/17,Sheff,280,,6-5-,28.6,,17.19
23/02/17,Sheff,500,4.57,1111,,4.57,26.01
17/02/17,Sheff,280,,5-5-,28.7,,17.3
10/02/17,Sheff,280,,1-1-,,,16.95
03/02/17,Sheff,280,,2-2-,,,17.16
27/01/17,Sheff,280,,2-2-,,,17.45
14/12/17,Sheff,500,4.53,6655,35.8,4.53,25.29
07/12/17,Sheff,500,4.63,2443,35.6,4.63,25.23
30/11/17,Sheff,500,,5666,35.0,,29.92
23/11/17,Sheff,500,4.54,4454,34.8,4.54,25.17
16/11/17,Sheff,500,4.51,6664,35.0,4.51,25.11
09/11/17,Sheff,500,4.62,4333,34.7,4.62,24.98
02/11/17,Sheff,500,4.59,5544,35.3,4.59,25.16
26/10/17,Sheff,500,4.57,4554,35.1,4.57,25.36
19/10/17,Sheff,500,,6665,35.2,,29.94
12/10/17,Sheff,500,4.56,6444,35.1,4.56,25.17
05/10/17,Sheff,500,4.54,5664,35.5,4.54,25.15
28/09/17,Sheff,500,4.59,5544,35.5,4.59,25.28
21/09/17,Sheff,500,4.56,6664,35.1,4.56,25.03
14/09/17,Sheff,500,4.57,6666,35.8,4.57,25.27
07/09/17,Sheff,500,4.65,5665,35.4,4.65,25
31/08/17,Sheff,500,4.54,2666,35.4,4.54,25.21
24/08/17,Sheff,500,4.45,5665,35.8,4.45,25.3
17/08/17,Sheff,500,4.54,6666,35.7,4.54,25.1
10/08/17,Sheff,500,,6665,36.0,,29.95
03/08/17,Sheff,500,4.48,1666,36.0,4.48,25.75
27/07/17,Sheff,500,4.59,6666,36.1,4.59,25.04
20/07/17,Sheff,500,4.63,6666,36.4,4.63,25.2
13/07/17,Sheff,500,4.52,4442,35.9,4.52,24.82
06/07/17,Sheff,500,4.59,5666,35.9,4.59,25.46
29/06/17,Sheff,500,4.51,3566,35.8,4.51,25.56
22/06/17,Sheff,500,4.55,3333,,4.55,25.27
15/06/17,Sheff,280,,2-2-,,,16.8
29/12/16,Sheff,500,4.62,6665,35.4,4.62,25.42
22/12/16,Sheff,500,4.60,6666,35.2,4.60,25.39
15/12/16,Sheff,500,4.57,6322,34.7,4.57,25.1
08/12/16,Sheff,500,4.49,6555,34.0,4.49,25.15
01/12/16,Sheff,500,4.44,3444,34.7,4.44,25.08
24/11/16,Sheff,500,4.54,5566,34.6,4.54,25.62
17/11/16,Sheff,500,4.60,2446,34.7,4.60,25.41
10/11/16,Sheff,500,4.39,2333,34.3,4.39,25.91
01/11/16,Sheff,500,4.40,6665,34.6,4.40,25.18
27/10/16,Sheff,500,4.37,2222,,4.37,25.42
18/10/16,Sheff,280,,6-5-,34.7,,16.64
13/10/16,Sheff,280,,,,,16.35
06/10/16,Sheff,280,,,,,16.36
28/01/16,Sheff,500,4.35,3333,,4.35,25.59
13/01/16,Cryfd,714,23.73,,,23.73,23.91
10/01/16,Hnlow,460,3.91,4665,36.9,3.91,24.41
20/12/15,Hnlow,692,17.37,4444,36.5,17.37,26.58
10/12/15,Hnlow,460,3.90,5566,36.0,3.90,24.55
06/12/15,Hnlow,460,3.88,5444,35.5,3.88,24.46
29/11/15,Hnlow,692,17.24,2111,35.0,17.24,26.08
22/11/15,Hnlow,550,9.19,6666,35.5,9.19,24.85
15/11/15,Hnlow,550,9.32,5555,35.0,9.32,24.68
08/11/15,Hnlow,550,9.28,3222,34.3,9.28,24.67
01/11/15,Hnlow,550,9.13,3344,34.3,9.13,24.62
29/10/15,Hnlow,460,3.91,6643,34.8,3.91,24.18
25/10/15,Hnlow,460,3.84,3644,35.0,3.84,24.46
17/10/15,Hnlow,460,3.88,5556,35.3,3.88,24.48
08/10/15,Hnlow,460,3.87,3555,35.2,3.87,24.2
03/10/15,Hnlow,460,3.85,5644,35.0,3.85,24.07
26/09/15,Hnlow,460,3.91,5532,34.5,3.91,24.08
19/09/15,Hnlow,460,3.90,5445,34.2,3.90,24.41
13/09/15,Hnlow,460,3.96,6555,34.0,3.96,24.5
06/09/15,Hnlow,460,3.88,5533,34.3,3.88,24.05
29/08/15,Hnlow,460,3.96,6665,35.0,3.96,24.11
23/08/15,Hnlow,460,3.83,2455,35.1,3.83,24.4
08/08/15,Hnlow,460,3.82,2111,,3.82,23.93
30/07/15,Hnlow,460,3.92,3222,,3.92,24.1
25/07/15,Hnlow,460,3.93,,,3.93,24.42
11/07/15,Hove,515,4.44,,,4.44,26.09
02/07/15,Hove,515,,,,,0
27/06/15,Hove,515,4.40,4666,35.2,4.40,-4.4
19/06/15,Hove,515,4.36,2111,35.6,4.36,25.84
13/06/15,Hove,515,4.46,5222,35.7,4.46,25.91
30/05/15,Hove,515,4.46,4444,35.8,4.46,26.04
23/05/15,Hove,515,4.46,3332,,4.46,26.23
16/05/15,Hove,515,4.52,3222,,4.52,25.94
11/05/15,Hove,515,4.39,,,4.39,25.98
27/04/15,Hove,240,,,,,14.11
14/12/17,Sheff,500,4.45,2234,32.6,4.45,25.59
05/12/17,Sheff,500,4.67,6555,31.6,4.67,25.54
30/11/17,Sheff,500,4.63,5333,30.8,4.63,25.47
23/11/17,Sheff,500,4.62,6545,31.2,4.62,25.61
16/11/17,Sheff,500,4.67,6666,31.1,4.67,25.18
09/11/17,Sheff,500,4.51,5211,31.1,4.51,25.29
02/11/17,Sheff,500,4.63,6656,31.5,4.63,25.31
26/10/17,Sheff,500,4.57,6444,31.7,4.57,25.18
17/10/17,Sheff,500,4.42,1111,32.0,4.42,25.29
12/10/17,Sheff,500,4.57,5555,32.2,4.57,25.22
03/10/17,Sheff,500,4.58,6555,31.6,4.58,25.46
28/09/17,Sheff,500,4.56,6331,31.9,4.56,24.99
21/09/17,Sheff,500,4.45,1111,32.1,4.45,24.97
14/09/17,Sheff,500,,4645,32.0,,30.06
07/09/17,Sheff,500,,5433,32.4,,29.71
31/08/17,Sheff,500,4.61,6455,32.4,4.61,25.5
24/08/17,Sheff,500,4.52,3446,32.5,4.52,25.54
17/08/17,Sheff,500,4.45,4221,32.7,4.45,24.94
10/08/17,Sheff,500,,3212,32.9,,29.9
03/08/17,Sheff,500,4.51,4111,33.0,4.51,25.21
27/07/17,Sheff,500,4.51,4223,33.2,4.51,25.54
20/07/17,Sheff,500,4.56,6556,33.2,4.56,25.61
13/07/17,Sheff,500,4.59,5556,33.7,4.59,25.58
06/07/17,Sheff,500,4.49,2111,33.5,4.49,25.19
29/06/17,Sheff,500,4.60,4222,32.9,4.60,25.6
22/06/17,Sheff,500,4.56,6555,33.1,4.56,25.3
15/06/17,Sheff,500,4.47,6222,33.3,4.47,25.29
08/06/17,Sheff,500,4.56,2433,33.2,4.56,25.47
01/06/17,Sheff,500,4.52,3222,33.0,4.52,25.53
25/05/17,Sheff,500,4.57,4344,33.2,4.57,25.84
18/05/17,Sheff,500,4.54,6233,33.6,4.54,25.62
11/05/17,Sheff,500,4.47,5466,33.5,4.47,25.65
04/05/17,Sheff,500,4.41,5111,33.5,4.41,25.47
20/04/17,Sheff,500,4.41,1111,33.1,4.41,25.33
06/04/17,Sheff,500,4.43,1111,33.1,4.43,25.49
30/03/17,Sheff,500,4.49,1444,33.1,4.49,26.21
23/03/17,Sheff,500,4.55,3666,32.8,4.55,25.92
16/03/17,Sheff,500,4.48,1111,32.8,4.48,25.3
09/03/17,Sheff,500,4.45,2224,32.7,4.45,25.76
02/03/17,Sheff,500,4.45,3223,32.4,4.45,25.49
23/02/17,Sheff,500,4.55,5555,32.2,4.55,25.97
16/02/17,Sheff,500,4.54,,,4.54,25.67
08/12/16,Sheff,500,4.53,4532,31.6,4.53,26.2
05/12/16,Sheff,500,4.44,1233,32.2,4.44,26.04
28/11/16,Sheff,500,4.47,3221,32.8,4.47,25.45
17/11/16,Sheff,500,4.46,3112,31.8,4.46,26.01
10/11/16,Sheff,500,4.51,6211,31.4,4.51,25.54
01/11/16,Sheff,500,4.46,3222,30.5,4.46,25.49
27/10/16,Sheff,500,4.46,2223,,4.46,25.75
20/10/16,Sheff,500,4.56,3111,,4.56,25.52
14/10/16,Towc,480,4.32,3466,30.9,4.32,25.51
01/10/16,Towc,480,4.22,2244,31.6,4.22,25.26
27/09/16,Towc,480,4.17,1111,31.3,4.17,24.9
25/09/16,Hnlow,460,,1111,,,28.73
17/09/16,Towc,480,4.22,3555,31.4,4.22,25.33
06/09/16,Towc,480,4.26,1222,31.2,4.26,24.78
30/08/16,Towc,480,4.39,4333,31.4,4.39,25.19
23/08/16,Towc,480,4.34,4555,31.6,4.34,25.18
12/08/16,Towc,480,4.36,4343,31.8,4.36,25.24
05/08/16,Towc,480,4.40,6655,31.9,4.40,25.31
26/07/16,Towc,480,4.31,5545,31.6,4.31,25.83
15/07/16,Towc,480,4.39,4555,31.3,4.39,25.57
08/07/16,Towc,480,4.46,4522,31.2,4.46,25.6
02/07/16,Towc,480,4.32,2222,,4.32,25.37
24/06/16,Towc,480,4.44,3333,,4.44,25.79
10/06/16,Towc,480,4.54,3333,,4.54,25.96
27/05/16,Towc,480,4.95,3333,,4.95,26.58
14/12/17,Sheff,500,4.47,4566,30.4,4.47,25.67
08/12/17,Sheff,500,4.47,3655,30.8,4.47,26.08
04/12/17,Sheff,500,4.50,5445,30.4,4.50,25.71
27/11/17,Sheff,500,4.47,1111,30.8,4.47,25.2
23/11/17,Sheff,500,4.47,2222,,4.47,25.81
13/11/17,Sheff,500,,,,,0
06/11/17,Sheff,500,4.46,4434,30.5,4.46,25.89
02/11/17,Sheff,500,4.42,2444,30.6,4.42,25.54
26/10/17,Sheff,500,4.45,1111,30.1,4.45,25.3
19/10/17,Sheff,500,4.45,2555,30.2,4.45,25.47
13/10/17,Sheff,500,4.46,1556,29.9,4.46,25.84
09/10/17,Sheff,500,4.42,3666,29.9,4.42,25.65
03/10/17,Sheff,500,4.46,5555,30.5,4.46,25.6
28/09/17,Sheff,500,4.47,5666,30.8,4.47,25.23
22/09/17,Sheff,500,4.46,2666,30.9,4.46,25.41
18/09/17,Sheff,500,4.44,4655,31.3,4.44,25.52
14/09/17,Sheff,500,4.30,1111,31.4,4.30,24.94
08/09/17,Sheff,500,4.42,5666,31.6,4.42,25.56
01/09/17,Sheff,500,4.35,2543,31.7,4.35,25.19
25/08/17,Sheff,500,4.36,2345,31.6,4.36,25.39
18/08/17,Sheff,500,4.50,5666,31.7,4.50,25.26
14/08/17,Sheff,500,,6655,31.7,,30.07
10/08/17,Sheff,500,4.42,1111,32.2,4.42,24.9
07/08/17,Sheff,500,4.42,2566,31.6,4.42,25.44
01/08/17,Sheff,500,4.41,4556,31.4,4.41,25.39
24/07/17,Sheff,500,4.40,2455,30.9,4.40,25.46
17/07/17,Sheff,280,,2-2-,,,16.57
04/07/17,Sheff,500,4.41,1555,31.2,4.41,-4.41
27/06/17,Sheff,500,,6545,31.5,,29.73
15/06/17,Sheff,500,4.48,2346,31.9,4.48,25.77
09/06/17,Sheff,500,4.46,5655,31.7,4.46,25.3
01/06/17,Sheff,500,4.30,1111,31.9,4.30,25.17
26/05/17,Sheff,500,4.46,6555,31.8,4.46,25.15
22/05/17,Sheff,500,4.39,1111,31.9,4.39,25.03
16/05/17,Sheff,500,4.34,1222,31.7,4.34,24.87
11/05/17,Sheff,500,4.41,3222,32.1,4.41,24.89
05/05/17,Sheff,500,4.29,4444,31.8,4.29,25.14
28/04/17,Sheff,500,4.36,2444,32.3,4.36,25.5
20/04/17,Sheff,500,4.35,3333,32.2,4.35,25.36
14/04/17,Sheff,500,4.37,4556,32.2,4.37,25.34
06/04/17,Sheff,500,4.33,2222,32.2,4.33,25.2
28/03/17,Sheff,500,4.33,1111,31.6,4.33,24.69
23/03/17,Sheff,500,4.54,5444,31.8,4.54,24.88
17/03/17,Sheff,500,4.54,6544,31.4,4.54,25.13
14/03/17,Sheff,500,4.37,1324,31.7,4.37,25.7
09/03/17,Sheff,500,4.41,4443,31.9,4.41,24.85
02/03/17,Sheff,500,4.35,2322,31.8,4.35,24.81
24/02/17,Sheff,500,4.41,5545,31.9,4.41,25.1
16/02/17,Sheff,500,4.35,1453,32.8,4.35,25.43
09/02/17,Sheff,500,4.37,3565,32.5,4.37,25.2
02/02/17,Sheff,500,4.49,2666,32.5,4.49,26.02
27/01/17,Sheff,500,4.41,3456,32.4,4.41,25.38
17/01/17,Sheff,500,4.33,1444,32.0,4.33,25.33
10/01/17,Sheff,500,4.32,1111,31.7,4.32,24.91
03/01/17,Sheff,500,4.33,2555,31.3,4.33,25.78
29/12/16,Sheff,500,4.41,2322,31.3,4.41,25.09
20/12/16,Sheff,500,4.44,6544,31.4,4.44,25.1
15/12/16,Sheff,500,4.44,6655,31.3,4.44,25.38
08/12/16,Sheff,500,4.36,1111,31.4,4.36,24.82
05/12/16,Sheff,500,,,,,0
28/11/16,Sheff,500,4.43,4553,31.3,4.43,25.36
24/11/16,Sheff,500,4.38,1345,31.4,4.38,25.6
18/11/16,Sheff,500,4.39,1666,31.6,4.39,25.88
14/11/16,Sheff,500,4.47,6545,31.0,4.47,25.47
07/11/16,Sheff,500,4.41,6555,31.2,4.41,25.38
03/11/16,Sheff,500,4.29,1111,31.6,4.29,25.1
28/10/16,Sheff,500,4.45,6566,31.3,4.45,25.62
24/10/16,Sheff,500,4.35,3333,31.7,4.35,25.34
18/10/16,Sheff,500,4.31,1222,31.0,4.31,25.15
13/10/16,Sheff,500,4.40,4666,31.2,4.40,25.7
07/10/16,Sheff,500,4.35,5533,31.4,4.35,25.28
03/10/16,Sheff,500,4.42,3334,31.6,4.42,25.54
27/09/16,Sheff,500,4.36,4666,31.7,4.36,25.76
20/09/16,Sheff,500,4.39,4666,31.8,4.39,25.88
16/09/16,Sheff,500,4.31,1222,31.3,4.31,25.65
05/09/16,Sheff,500,4.40,3333,30.3,4.40,25.29
26/08/16,Sheff,500,4.37,2333,30.8,4.37,25.3
19/08/16,Sheff,500,4.34,5566,30.8,4.34,25.43
08/08/16,Sheff,500,4.41,6666,30.3,4.41,25.33
04/08/16,Sheff,500,4.31,1111,30.7,4.31,25.19
29/07/16,Sheff,500,4.34,1222,31.0,4.34,25.32
25/07/16,Sheff,500,4.32,2333,31.2,4.32,25.17
